[((163, 161, 172), 73653), ((18, 20, 19), 15810), ((121, 98, 48), 499), ((1, 1, 1), 21), ((65, 42, 1), 15), ((0, 1, 9), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/284614/large_baa7de9798b4b276.jpg
[((134, 23, 3), 40346), ((189, 127, 52), 38910), ((242, 243, 247), 6249), ((22, 1, 0), 1685), ((47, 20, 1), 1380), ((130, 60, 0), 1201), ((110, 53, 42), 201), ((13, 0, 7), 28)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281950/large_826fd6e96a052550.jpg
[((216, 184, 145), 62798), ((122, 62, 0), 22142), ((109, 71, 26), 3825), ((33, 11, 0), 922), ((50, 18, 19), 310), ((7, 0, 7), 3)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/284338/large_340f8f76790ab7b7.jpg
[((200, 198, 203), 50113), ((5, 7, 4), 30215), ((59, 68, 67), 5891), ((144, 103, 47), 1698), ((29, 18, 0), 1626), ((10, 0, 1), 303), ((108, 66, 0), 81), ((0, 1, 4), 55), ((46, 4, 0), 15), ((0, 12, 0), 3)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/284110/large_29b5a3b8caf96e5a.jpg
[((165, 164, 133), 56702), ((141, 21, 4), 13728), ((33, 18, 0), 10629), ((146, 120, 36), 4279), ((25, 51, 3), 2719), ((8, 0, 1), 1026), ((185, 71, 45), 626), ((55, 48, 29), 192), ((39, 0, 0), 68), ((3, 4, 0), 29), ((127, 52, 0), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/283854/large_ad4d31386d69200a.jpg
[((204, 190, 189), 64620), ((194, 131, 26), 15019), ((28, 10, 6), 4874), ((136, 24, 22), 3688), ((15, 28, 8), 873), ((111, 63, 41), 512), ((95, 23, 0), 412), ((4, 12, 15), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282141/large_339e82f8aeddac96.jpg
[((254, 177, 1), 46267), ((183, 24, 2), 25027), ((165, 73, 0), 9404), ((255, 255, 250), 4461), ((238, 172, 60), 2952), ((62, 16, 1), 1012), ((210, 69, 41), 841), ((106, 7, 10), 22), ((50, 22, 21), 13), ((159, 95, 129), 1)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/283793/large_ac7e08c4bc6e23c5.jpg
[((135, 142, 135), 73252), ((33, 31, 42), 10333), ((106, 31, 26), 4894), ((205, 126, 51), 1319), ((18, 9, 0), 155), ((87, 40, 0), 23), ((50, 100, 173), 18), ((72, 8, 0), 3), ((3, 1, 1), 2), ((3, 9, 43), 1)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/283783/large_078544924411e345.jpg
[((77, 70, 78), 41845), ((8, 29, 60), 37055), ((218, 211, 159), 9772), ((72, 58, 19), 846), ((180, 62, 58), 257), ((17, 3, 0), 106), ((213, 155, 45), 37), ((45, 9, 23), 27), ((8, 17, 12), 25), ((1, 1, 8), 25), ((5, 23, 1), 5)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280463/large_49caaf6f1870b8f5.jpg
[((227, 223, 212), 73078), ((49, 66, 48), 9373), ((180, 105, 48), 6758), ((27, 33, 0), 478), ((0, 8, 0), 115), ((107, 35, 0), 108), ((51, 21, 19), 86), ((20, 0, 1), 4)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/283295/large_76ba2187d10c6978.jpg
[((223, 231, 184), 53386), ((156, 125, 0), 14368), ((31, 11, 0), 8830), ((130, 111, 42), 8360), ((15, 35, 0), 4585), ((102, 181, 38), 240), ((9, 3, 3), 194), ((31, 43, 21), 18), ((0, 6, 0), 14), ((104, 46, 0), 5)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282999/large_3b370a59d976bb51.jpg
[((45, 33, 9), 63403), ((150, 133, 64), 25873), ((72, 57, 0), 640), ((8, 0, 1), 80), ((73, 19, 0), 4)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282975/large_af1f458cfcd841a9.jpg
[((254, 178, 129), 57763), ((104, 33, 11), 24297), ((77, 71, 47), 3983), ((157, 52, 0), 2522), ((89, 85, 14), 1396), ((31, 0, 0), 30), ((11, 8, 0), 7), ((37, 15, 18), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282797/large_c03d2403f3fc8a5f.jpg
[((221, 145, 0), 41668), ((156, 40, 3), 33191), ((232, 179, 51), 8467), ((16, 23, 15), 2634), ((255, 253, 244), 2164), ((81, 23, 11), 1798), ((223, 116, 74), 56), ((14, 1, 1), 9), ((29, 21, 0), 5), ((0, 11, 0), 4), ((82, 83, 88), 2), ((0, 1, 5), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282773/large_a18651e6aaa561a9.jpg
[((86, 62, 34), 68537), ((91, 136, 169), 8219), ((57, 88, 10), 6575), ((52, 28, 0), 4585), ((14, 39, 96), 1604), ((22, 9, 3), 198), ((0, 19, 18), 128), ((132, 153, 0), 86), ((196, 93, 16), 43), ((145, 174, 90), 19), ((2, 10, 0), 3), ((56, 5, 0), 2), ((5, 2, 9), 1)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282742/large_8eaef7b38d3de880.jpg
[((221, 215, 167), 67055), ((22, 20, 7), 13151), ((104, 63, 11), 9692), ((111, 29, 17), 100), ((19, 1, 1), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282617/large_1fee19eafb8532b3.jpg
[((59, 28, 0), 23358), ((187, 149, 68), 22478), ((24, 13, 7), 19353), ((237, 244, 252), 19146), ((40, 62, 0), 4352), ((141, 90, 1), 1044), ((84, 77, 69), 232), ((22, 0, 1), 22), ((137, 188, 33), 12), ((0, 6, 9), 3)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280648/large_9e4cdf23e4e7a598.jpg
[((180, 147, 114), 77923), ((187, 93, 31), 10964), ((170, 179, 62), 849), ((213, 93, 0), 168), ((77, 37, 35), 49), ((81, 83, 0), 44), ((71, 16, 0), 3)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282163/large_ad72087971acd31f.jpg
[((132, 113, 18), 37395), ((197, 22, 1), 22763), ((109, 31, 8), 16836), ((220, 183, 105), 11975), ((112, 1, 7), 447), ((233, 91, 77), 157), ((199, 189, 6), 153), ((203, 72, 2), 149), ((53, 11, 12), 108), ((211, 166, 195), 17)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/282112/large_ee4a72b6fdaca6dd.jpg
[((139, 56, 26), 55390), ((220, 200, 189), 26399), ((239, 178, 72), 5553), ((200, 96, 7), 1332), ((47, 26, 25), 997), ((41, 85, 22), 319), ((38, 8, 0), 10)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281947/large_6724ba6b20f846b9.jpg
[((222, 222, 220), 90000)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281967/large_f3d06239248ff9f5.jpg
[((167, 137, 103), 68516), ((64, 22, 0), 14398), ((133, 43, 35), 3274), ((18, 0, 1), 3024), ((152, 100, 25), 435), ((68, 0, 0), 258), ((2, 1, 7), 27), ((44, 44, 36), 26), ((59, 105, 30), 22), ((5, 4, 0), 20)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281453/large_98245ae5b7b146f1.jpg
[((118, 145, 76), 86782), ((48, 44, 9), 3110), ((69, 99, 3), 108)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281340/large_efa2a4765e582913.jpg
[((67, 66, 36), 78637), ((208, 184, 158), 10991), ((30, 15, 18), 227), ((32, 14, 0), 136), ((107, 107, 19), 9)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280994/large_d92e02dbf7ca18a2.jpg
[((188, 201, 207), 29079), ((196, 122, 51), 26108), ((69, 121, 47), 16624), ((13, 14, 9), 9153), ((28, 10, 0), 7927), ((152, 37, 18), 452), ((36, 79, 0), 408), ((9, 0, 1), 112), ((99, 42, 0), 77), ((92, 52, 42), 35), ((48, 0, 0), 11), ((172, 148, 14), 10), ((17, 0, 16), 4)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281166/large_2b49c6dfea20d088.jpg
[((214, 127, 22), 48061), ((153, 12, 21), 26833), ((101, 12, 0), 8739), ((172, 62, 29), 4362), ((253, 238, 217), 1639), ((54, 15, 18), 363), ((152, 85, 94), 2), ((75, 0, 27), 1)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/281114/large_e7de752bf9c32b9a.jpg
[((179, 155, 95), 69497), ((35, 34, 13), 12701), ((157, 34, 19), 4099), ((67, 39, 0), 3388), ((7, 0, 1), 207), ((97, 120, 16), 78), ((34, 5, 0), 26), ((102, 0, 0), 3), ((0, 4, 1), 1)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280886/large_4480b03c3c803d3d.jpg
[((189, 158, 103), 74857), ((55, 20, 0), 12435), ((50, 25, 18), 2587), ((134, 99, 18), 76), ((30, 1, 0), 33), ((48, 66, 26), 9), ((9, 12, 0), 3)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280750/large_6f59751c06cda7d1.jpg
[((230, 194, 132), 60111), ((17, 29, 5), 29473), ((68, 71, 52), 211), ((152, 112, 14), 113), ((0, 3, 1), 74), ((16, 6, 0), 18)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280748/large_c55366139fb74ebe.jpg
[((175, 141, 77), 80064), ((136, 33, 14), 8014), ((106, 66, 7), 1912), ((40, 0, 0), 10)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280737/large_2644709d843e3289.jpg
[((105, 20, 0), 76910), ((227, 82, 3), 7555), ((178, 77, 33), 5284), ((255, 248, 230), 246), ((110, 53, 60), 4), ((121, 0, 5), 1)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280555/large_3b87a40af6b50a9d.jpg
[((232, 198, 108), 85258), ((117, 79, 0), 1541), ((23, 16, 0), 1352), ((213, 89, 37), 984), ((57, 68, 28), 491), ((1, 2, 1), 343), ((7, 0, 1), 16), ((26, 22, 19), 8), ((0, 14, 0), 5), ((71, 9, 0), 2)]	https://tokyo-kitchen.icook.network/uploads/recipe/cover/280502/large_b0f5feed448efb1a.jpg
