[((136, 136, 136), 44240), ((26, 26, 26), 33729), ((250, 205, 50), 8682), ((96, 51, 18), 2975), ((3, 0, 16), 275), ((16, 19, 2), 40), ((34, 15, 45), 29), ((3, 1, 1), 16), ((93, 13, 14), 7), ((80, 82, 0), 3), ((249, 211, 2), 2), ((0, 43, 11), 1), ((4, 0, 64), 1)]	https://img.cpcdn.com/recipes/5892516/m/f1ea57817414037c1bf9478acf86fba7.jpg?u=27567372&p=1572542287
[((230, 238, 240), 39378), ((219, 179, 91), 20237), ((14, 36, 0), 13168), ((56, 21, 1), 5772), ((158, 60, 0), 4880), ((40, 104, 0), 3099), ((226, 93, 120), 1356), ((10, 16, 4), 666), ((50, 112, 49), 606), ((100, 239, 0), 214), ((134, 226, 63), 190), ((246, 172, 21), 168), ((30, 10, 9), 146), ((108, 4, 5), 48), ((255, 93, 47), 38), ((63, 73, 74), 19), ((7, 2, 24), 8), ((2, 5, 12), 5), ((64, 3, 18), 2)]	https://img.cpcdn.com/recipes/5839549/m/2a068d947a609148788391934088c65c.jpg?u=10939408&p=1569289984
[((220, 229, 226), 65278), ((203, 106, 71), 19371), ((49, 27, 14), 2489), ((50, 77, 22), 2311), ((111, 24, 7), 519), ((146, 62, 0), 19), ((62, 141, 16), 8), ((27, 0, 0), 2), ((3, 15, 0), 2), ((5, 5, 5), 1)]	https://img.cpcdn.com/recipes/5839444/m/630a5329eb2ee9bac5d13b509fc32014.jpg?u=1724477&p=1569283412
[((213, 202, 157), 77199), ((127, 82, 27), 10068), ((77, 125, 16), 2619), ((29, 13, 0), 111), ((24, 40, 11), 3)]	https://img.cpcdn.com/recipes/5704038/m/c55b4e74bbf2d40309f7bb5d82404b26.jpg?u=484523&p=1560900926
[((233, 203, 139), 60348), ((43, 21, 7), 15300), ((171, 126, 25), 14304), ((88, 36, 0), 30), ((43, 1, 0), 9), ((7, 15, 0), 9)]	https://img.cpcdn.com/recipes/5837816/m/3cb0594d6c01bb05e97f425d2f964605.jpg?u=17703521&p=1569194520
[((121, 0, 0), 37064), ((194, 38, 0), 22277), ((23, 16, 0), 15569), ((149, 28, 19), 4898), ((91, 78, 26), 4175), ((7, 0, 1), 1976), ((35, 0, 0), 1736), ((35, 26, 21), 1197), ((71, 92, 0), 510), ((255, 120, 15), 390), ((255, 119, 80), 145), ((182, 187, 146), 59), ((0, 3, 1), 3), ((186, 210, 70), 1)]	https://img.cpcdn.com/recipes/5839308/m/41a9a1530441885081c4503ae2fbb760.jpg?u=13405074&p=1569255175
[((113, 86, 41), 84956), ((33, 16, 0), 4185), ((184, 128, 15), 709), ((7, 2, 1), 106), ((255, 234, 180), 44)]	https://img.cpcdn.com/recipes/5839072/m/faf5f10383e745761c5538ec57ec909a.jpg?u=16102585&p=1569241679
[((255, 255, 255), 50103), ((95, 64, 36), 27451), ((90, 126, 20), 10649), ((74, 41, 0), 1227), ((226, 180, 82), 325), ((34, 8, 0), 162), ((19, 36, 2), 81), ((1, 6, 0), 2)]	https://img.cpcdn.com/recipes/5798466/m/3a84e14b6387a355e08546856890d3ed.jpg?u=2385899&p=1566785950
[((240, 223, 195), 77871), ((204, 141, 38), 9937), ((56, 29, 0), 1830), ((32, 18, 9), 353), ((49, 4, 0), 5), ((132, 82, 55), 3), ((18, 3, 10), 1)]	https://img.cpcdn.com/recipes/5838843/m/eea955eb4675770ca6d8cbdf59c3816a.jpg?u=8603272&p=1569233716
[((233, 232, 237), 69702), ((181, 137, 76), 16883), ((45, 15, 5), 3261), ((75, 37, 0), 150), ((64, 64, 72), 4)]	https://img.cpcdn.com/recipes/5838229/m/0afd19210ced7c7991837d3f34f2377f.jpg?u=16525863&p=1569214958
